plan;supply_date_start;supply_date_end;amount
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
yearly;2019-09-28;2020-09-28 00:00:00;119
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-28;2020-09-28 00:00:00;119
yearly;2019-09-28;2020-09-28 00:00:00;119
monthly;2019-09-28;2019-10-28 00:00:00;12
monthly;2019-09-28;2019-10-28 00:00:00;12
yearly;2019-09-29;2020-09-29 00:00:00;119
yearly;2019-09-29;2020-09-29 00:00:00;119
yearly;2019-09-29;2020-09-29 00:00:00;119
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
yearly;2019-09-29;2020-09-29 00:00:00;119
monthly;2019-09-29;2019-10-29 00:00:00;12
yearly;2019-09-29;2020-09-29 00:00:00;119
yearly;2019-09-29;2020-09-29 00:00:00;119
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
yearly;2019-09-29;2020-09-29 00:00:00;119
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
yearly;2019-09-29;2020-09-29 00:00:00;119
yearly;2019-09-29;2020-09-29 00:00:00;119
yearly;2019-09-29;2020-09-29 00:00:00;119
yearly;2019-09-29;2020-09-29 00:00:00;119
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
yearly;2019-09-29;2020-09-29 00:00:00;119
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
yearly;2019-09-29;2020-09-29 00:00:00;119
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
yearly;2019-09-29;2020-09-29 00:00:00;119
yearly;2019-09-29;2020-09-29 00:00:00;119
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-29;2019-10-29 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
monthly;2019-09-30;2019-10-30 00:00:00;12
monthly;2019-09-30;2019-10-30 00:00:00;12
yearly;2019-09-30;2020-09-30 00:00:00;119
