plan;supply_date_start;supply_date_end;amount;country
yearly;2019-10-30;2020-10-30 00:00:00;119;grmany
monthly;2019-10-30;2019-11-30 00:00:00;12;france   
yearly;2019-10-30;2020-10-30 00:00:00;119;DE
monthly;2019-10-30;2019-11-30 00:00:00;12;germany
monthly;2019-10-30;2019-11-30 00:00:00;12;FR
monthly;2019-10-30;2019-11-30 00:00:00;12;france
yearly;2019-10-30;2020-10-30 00:00:00;119;FR
monthly;2019-10-30;2019-11-30 00:00:00;12;FR
monthly;2019-10-30;2019-11-30 00:00:00;12;DE
yearly;2019-10-30;2020-10-30 00:00:00;119;germany
monthly;2019-10-30;2019-11-30 00:00:00;12;germany
monthly;2019-10-30;2019-11-30 00:00:00;12;DE
monthly;2019-10-30;2019-11-30 00:00:00;12;US
yearly;2019-10-30;2020-10-30 00:00:00;119;france
monthly;2019-10-30;2019-11-30 00:00:00;12;DE
monthly;2019-10-30;2019-11-30 00:00:00;12;FR
monthly;2019-10-30;2019-11-30 00:00:00;12;grmany
monthly;2019-10-30;2019-11-30 00:00:00;12;us
yearly;2019-10-30;2020-10-30 00:00:00;119;france
monthly;2019-10-30;2019-11-30 00:00:00;12;usa
yearly;2019-10-30;2020-10-30 00:00:00;119;germany
monthly;2019-10-30;2019-11-30 00:00:00;12;us
monthly;2019-10-30;2019-11-30 00:00:00;12;germany
yearly;2019-10-30;2020-10-30 00:00:00;119;france
monthly;2019-10-31;2019-11-30 00:00:00;12;FR
yearly;2019-10-31;2020-10-31 00:00:00;119;US
yearly;2019-10-31;2020-10-31 00:00:00;119;us
yearly;2019-10-31;2020-10-31 00:00:00;119;grmany
monthly;2019-10-31;2019-11-30 00:00:00;12;FR
monthly;2019-10-31;2019-11-30 00:00:00;12;us
monthly;2019-10-31;2019-11-30 00:00:00;12;grmany
monthly;2019-10-31;2019-11-30 00:00:00;12;US
monthly;2019-10-31;2019-11-30 00:00:00;12;DE
monthly;2019-10-31;2019-11-30 00:00:00;12;france
monthly;2019-10-31;2019-11-30 00:00:00;12;france
yearly;2019-10-31;2020-10-31 00:00:00;119;france   
yearly;2019-10-31;2020-10-31 00:00:00;119;DE
monthly;2019-10-31;2019-11-30 00:00:00;12;germany
yearly;2019-10-31;2020-10-31 00:00:00;119;usa
monthly;2019-10-31;2019-11-30 00:00:00;12;germany
monthly;2019-10-31;2019-11-30 00:00:00;12;france   
yearly;2019-10-31;2020-10-31 00:00:00;119;france   
yearly;2019-10-31;2020-10-31 00:00:00;119;us
yearly;2019-10-31;2020-10-31 00:00:00;119;us
monthly;2019-10-31;2019-11-30 00:00:00;12;grmany
monthly;2019-10-31;2019-11-30 00:00:00;12;de
yearly;2019-10-31;2020-10-31 00:00:00;119;germany
monthly;2019-10-31;2019-11-30 00:00:00;12;germany
monthly;2019-10-31;2019-11-30 00:00:00;12;france   
yearly;2019-10-31;2020-10-31 00:00:00;119;de
yearly;2019-10-31;2020-10-31 00:00:00;119;DE
yearly;2019-10-31;2020-10-31 00:00:00;119;france
yearly;2019-10-31;2020-10-31 00:00:00;119;us
monthly;2019-10-31;2019-11-30 00:00:00;12;germany
monthly;2019-10-31;2019-11-30 00:00:00;12;us
monthly;2019-10-31;2019-11-30 00:00:00;12;usa
yearly;2019-10-31;2020-10-31 00:00:00;119;grmany
yearly;2019-10-31;2020-10-31 00:00:00;119;FR
yearly;2019-10-31;2020-10-31 00:00:00;119;US
monthly;2019-10-31;2019-11-30 00:00:00;12;US
yearly;2019-10-31;2020-10-31 00:00:00;119;FR
yearly;2019-10-31;2020-10-31 00:00:00;119;france
yearly;2019-10-31;2020-10-31 00:00:00;119;DE
monthly;2019-10-31;2019-11-30 00:00:00;12;de
yearly;2019-10-31;2020-10-31 00:00:00;119;FR
yearly;2019-10-31;2020-10-31 00:00:00;119;usa
yearly;2019-10-31;2020-10-31 00:00:00;119;FR
monthly;2019-10-31;2019-11-30 00:00:00;12;FR
monthly;2019-10-31;2019-11-30 00:00:00;12;grmany
monthly;2019-10-31;2019-11-30 00:00:00;12;germany
monthly;2019-10-31;2019-11-30 00:00:00;12;france   
monthly;2019-10-31;2019-11-30 00:00:00;12;US
monthly;2019-10-31;2019-11-30 00:00:00;12;de
monthly;2019-10-31;2019-11-30 00:00:00;12;germany
monthly;2019-10-31;2019-11-30 00:00:00;12;grmany
yearly;2019-10-31;2020-10-31 00:00:00;119;grmany
yearly;2019-10-31;2020-10-31 00:00:00;119;germany
monthly;2019-10-31;2019-11-30 00:00:00;12;grmany
monthly;2019-10-31;2019-11-30 00:00:00;12;us
yearly;2019-10-31;2020-10-31 00:00:00;119;us
yearly;2019-10-31;2020-10-31 00:00:00;119;de
yearly;2019-10-31;2020-10-31 00:00:00;119;FR
yearly;2019-10-31;2020-10-31 00:00:00;119;FR
monthly;2019-10-31;2019-11-30 00:00:00;12;usa
monthly;2019-10-31;2019-11-30 00:00:00;12;germany
monthly;2019-10-31;2019-11-30 00:00:00;12;france
yearly;2019-10-31;2020-10-31 00:00:00;119;US
yearly;2019-10-31;2020-10-31 00:00:00;119;FR
monthly;2019-10-31;2019-11-30 00:00:00;12;DE
monthly;2019-10-31;2019-11-30 00:00:00;12;FR
yearly;2019-10-31;2020-10-31 00:00:00;119;us
monthly;2019-10-31;2019-11-30 00:00:00;12;DE
yearly;2019-10-31;2020-10-31 00:00:00;119;germany
yearly;2019-10-31;2020-10-31 00:00:00;119;DE
monthly;2019-11-01;2019-12-01 00:00:00;12;germany
monthly;2019-11-01;2019-12-01 00:00:00;12;france
monthly;2019-11-01;2019-12-01 00:00:00;12;US
yearly;2019-11-01;2020-11-01 00:00:00;119;DE
yearly;2019-11-01;2020-11-01 00:00:00;119;grmany
yearly;2019-11-01;2020-11-01 00:00:00;119;de
yearly;2019-11-01;2020-11-01 00:00:00;119;france   
yearly;2019-11-01;2020-11-01 00:00:00;119;germany
monthly;2019-11-01;2019-12-01 00:00:00;12;DE
monthly;2019-11-01;2019-12-01 00:00:00;12;de
monthly;2019-11-01;2019-12-01 00:00:00;12;france
monthly;2019-11-01;2019-12-01 00:00:00;12;germany
yearly;2019-11-01;2020-11-01 00:00:00;119;france   
yearly;2019-11-01;2020-11-01 00:00:00;119;de
monthly;2019-11-01;2019-12-01 00:00:00;12;usa
yearly;2019-11-01;2020-11-01 00:00:00;119;germany
monthly;2019-11-01;2019-12-01 00:00:00;12;FR
monthly;2019-11-01;2019-12-01 00:00:00;12;germany
yearly;2019-11-01;2020-11-01 00:00:00;119;france
monthly;2019-11-01;2019-12-01 00:00:00;12;US
yearly;2019-11-01;2020-11-01 00:00:00;119;grmany
monthly;2019-11-01;2019-12-01 00:00:00;12;US
monthly;2019-11-01;2019-12-01 00:00:00;12;germany
monthly;2019-11-01;2019-12-01 00:00:00;12;FR
monthly;2019-11-01;2019-12-01 00:00:00;12;grmany
yearly;2019-11-01;2020-11-01 00:00:00;119;germany
yearly;2019-11-01;2020-11-01 00:00:00;119;us
monthly;2019-11-01;2019-12-01 00:00:00;12;us
monthly;2019-11-01;2019-12-01 00:00:00;12;DE
yearly;2019-11-01;2020-11-01 00:00:00;119;us
monthly;2019-11-01;2019-12-01 00:00:00;12;grmany
yearly;2019-11-01;2020-11-01 00:00:00;119;grmany
monthly;2019-11-01;2019-12-01 00:00:00;12;DE
monthly;2019-11-01;2019-12-01 00:00:00;12;de
monthly;2019-11-01;2019-12-01 00:00:00;12;france
yearly;2019-11-01;2020-11-01 00:00:00;119;US
yearly;2019-11-01;2020-11-01 00:00:00;119;france   
monthly;2019-11-01;2019-12-01 00:00:00;12;france   
monthly;2019-11-01;2019-12-01 00:00:00;12;france
monthly;2019-11-01;2019-12-01 00:00:00;12;us
monthly;2019-11-01;2019-12-01 00:00:00;12;france   
monthly;2019-11-01;2019-12-01 00:00:00;12;france   
monthly;2019-11-01;2019-12-01 00:00:00;12;germany
monthly;2019-11-01;2019-12-01 00:00:00;12;US
monthly;2019-11-01;2019-12-01 00:00:00;12;grmany
monthly;2019-11-01;2019-12-01 00:00:00;12;US
monthly;2019-11-01;2019-12-01 00:00:00;12;de
monthly;2019-11-01;2019-12-01 00:00:00;12;US
yearly;2019-11-01;2020-11-01 00:00:00;119;de
yearly;2019-11-01;2020-11-01 00:00:00;119;FR
yearly;2019-11-01;2020-11-01 00:00:00;119;FR
monthly;2019-11-01;2019-12-01 00:00:00;12;germany
monthly;2019-11-01;2019-12-01 00:00:00;12;france
yearly;2019-11-01;2020-11-01 00:00:00;119;germany
yearly;2019-11-01;2020-11-01 00:00:00;119;DE
monthly;2019-11-01;2019-12-01 00:00:00;12;usa
yearly;2019-11-01;2020-11-01 00:00:00;119;france   
yearly;2019-11-01;2020-11-01 00:00:00;119;grmany
monthly;2019-11-01;2019-12-01 00:00:00;12;DE
monthly;2019-11-01;2019-12-01 00:00:00;12;de
monthly;2019-11-02;2019-12-02 00:00:00;12;usa
monthly;2019-11-02;2019-12-02 00:00:00;12;us
monthly;2019-11-02;2019-12-02 00:00:00;12;france   
yearly;2019-11-02;2020-11-02 00:00:00;119;france   
yearly;2019-11-02;2020-11-02 00:00:00;119;us
yearly;2019-11-02;2020-11-02 00:00:00;119;usa
monthly;2019-11-02;2019-12-02 00:00:00;12;grmany
monthly;2019-11-02;2019-12-02 00:00:00;12;grmany
monthly;2019-11-02;2019-12-02 00:00:00;12;de
monthly;2019-11-02;2019-12-02 00:00:00;12;DE
monthly;2019-11-02;2019-12-02 00:00:00;12;france   
yearly;2019-11-02;2020-11-02 00:00:00;119;de
monthly;2019-11-02;2019-12-02 00:00:00;12;france   
monthly;2019-11-02;2019-12-02 00:00:00;12;grmany
monthly;2019-11-02;2019-12-02 00:00:00;12;grmany
yearly;2019-11-02;2020-11-02 00:00:00;119;grmany
monthly;2019-11-02;2019-12-02 00:00:00;12;grmany
monthly;2019-11-02;2019-12-02 00:00:00;12;de
monthly;2019-11-02;2019-12-02 00:00:00;12;us
monthly;2019-11-02;2019-12-02 00:00:00;12;grmany
yearly;2019-11-02;2020-11-02 00:00:00;119;de
yearly;2019-11-02;2020-11-02 00:00:00;119;france   
monthly;2019-11-02;2019-12-02 00:00:00;12;france   
monthly;2019-11-02;2019-12-02 00:00:00;12;france   
yearly;2019-11-02;2020-11-02 00:00:00;119;germany
monthly;2019-11-02;2019-12-02 00:00:00;12;us
monthly;2019-11-02;2019-12-02 00:00:00;12;usa
yearly;2019-11-02;2020-11-02 00:00:00;119;france
monthly;2019-11-02;2019-12-02 00:00:00;12;DE
monthly;2019-11-02;2019-12-02 00:00:00;12;FR
yearly;2019-11-02;2020-11-02 00:00:00;119;germany
monthly;2019-11-02;2019-12-02 00:00:00;12;us
yearly;2019-11-02;2020-11-02 00:00:00;119;FR
yearly;2019-11-02;2020-11-02 00:00:00;119;US
yearly;2019-11-02;2020-11-02 00:00:00;119;usa
monthly;2019-11-02;2019-12-02 00:00:00;12;france   
monthly;2019-11-02;2019-12-02 00:00:00;12;germany
monthly;2019-11-02;2019-12-02 00:00:00;12;usa
yearly;2019-11-02;2020-11-02 00:00:00;119;FR
yearly;2019-11-02;2020-11-02 00:00:00;119;france
monthly;2019-11-02;2019-12-02 00:00:00;12;usa
monthly;2019-11-02;2019-12-02 00:00:00;12;france   
monthly;2019-11-02;2019-12-02 00:00:00;12;US
yearly;2019-11-02;2020-11-02 00:00:00;119;france   
monthly;2019-11-02;2019-12-02 00:00:00;12;germany
monthly;2019-11-02;2019-12-02 00:00:00;12;DE
monthly;2019-11-02;2019-12-02 00:00:00;12;DE
monthly;2019-11-02;2019-12-02 00:00:00;12;DE
yearly;2019-11-02;2020-11-02 00:00:00;119;germany
monthly;2019-11-02;2019-12-02 00:00:00;12;grmany
monthly;2019-11-02;2019-12-02 00:00:00;12;DE
monthly;2019-11-02;2019-12-02 00:00:00;12;grmany
yearly;2019-11-02;2020-11-02 00:00:00;119;DE
monthly;2019-11-02;2019-12-02 00:00:00;12;de
monthly;2019-11-02;2019-12-02 00:00:00;12;US
monthly;2019-11-02;2019-12-02 00:00:00;12;DE
monthly;2019-11-02;2019-12-02 00:00:00;12;de
yearly;2019-11-02;2020-11-02 00:00:00;119;us
yearly;2019-11-02;2020-11-02 00:00:00;119;grmany
monthly;2019-11-02;2019-12-02 00:00:00;12;france
monthly;2019-11-02;2019-12-02 00:00:00;12;FR
monthly;2019-11-02;2019-12-02 00:00:00;12;us
monthly;2019-11-02;2019-12-02 00:00:00;12;de
monthly;2019-11-02;2019-12-02 00:00:00;12;FR
yearly;2019-11-02;2020-11-02 00:00:00;119;FR
yearly;2019-11-02;2020-11-02 00:00:00;119;us
yearly;2019-11-02;2020-11-02 00:00:00;119;us
yearly;2019-11-02;2020-11-02 00:00:00;119;germany
monthly;2019-11-02;2019-12-02 00:00:00;12;france
monthly;2019-11-03;2019-12-03 00:00:00;12;france   
monthly;2019-11-03;2019-12-03 00:00:00;12;france   
monthly;2019-11-03;2019-12-03 00:00:00;12;US
yearly;2019-11-03;2020-11-03 00:00:00;119;france   
monthly;2019-11-03;2019-12-03 00:00:00;12;usa
yearly;2019-11-03;2020-11-03 00:00:00;119;US
yearly;2019-11-03;2020-11-03 00:00:00;119;france   
yearly;2019-11-03;2020-11-03 00:00:00;119;DE
monthly;2019-11-03;2019-12-03 00:00:00;12;usa
monthly;2019-11-03;2019-12-03 00:00:00;12;us
monthly;2019-11-03;2019-12-03 00:00:00;12;us
monthly;2019-11-03;2019-12-03 00:00:00;12;grmany
yearly;2019-11-03;2020-11-03 00:00:00;119;us
yearly;2019-11-03;2020-11-03 00:00:00;119;de
monthly;2019-11-03;2019-12-03 00:00:00;12;de
yearly;2019-11-03;2020-11-03 00:00:00;119;grmany
monthly;2019-11-03;2019-12-03 00:00:00;12;US
yearly;2019-11-03;2020-11-03 00:00:00;119;germany
yearly;2019-11-03;2020-11-03 00:00:00;119;france
monthly;2019-11-03;2019-12-03 00:00:00;12;de
monthly;2019-11-03;2019-12-03 00:00:00;12;US
yearly;2019-11-03;2020-11-03 00:00:00;119;germany
yearly;2019-11-03;2020-11-03 00:00:00;119;de
yearly;2019-11-03;2020-11-03 00:00:00;119;FR
yearly;2019-11-03;2020-11-03 00:00:00;119;us
monthly;2019-11-03;2019-12-03 00:00:00;12;DE
monthly;2019-11-03;2019-12-03 00:00:00;12;grmany
monthly;2019-11-03;2019-12-03 00:00:00;12;germany
yearly;2019-11-03;2020-11-03 00:00:00;119;us
monthly;2019-11-03;2019-12-03 00:00:00;12;germany
monthly;2019-11-03;2019-12-03 00:00:00;12;germany
monthly;2019-11-03;2019-12-03 00:00:00;12;us
monthly;2019-11-03;2019-12-03 00:00:00;12;france
monthly;2019-11-03;2019-12-03 00:00:00;12;FR
yearly;2019-11-03;2020-11-03 00:00:00;119;us
monthly;2019-11-03;2019-12-03 00:00:00;12;germany
monthly;2019-11-03;2019-12-03 00:00:00;12;france
monthly;2019-11-03;2019-12-03 00:00:00;12;germany
yearly;2019-11-03;2020-11-03 00:00:00;119;france
monthly;2019-11-03;2019-12-03 00:00:00;12;US
yearly;2019-11-03;2020-11-03 00:00:00;119;grmany
monthly;2019-11-03;2019-12-03 00:00:00;12;de
yearly;2019-11-03;2020-11-03 00:00:00;119;FR
monthly;2019-11-03;2019-12-03 00:00:00;12;DE
yearly;2019-11-03;2020-11-03 00:00:00;119;france   
monthly;2019-11-03;2019-12-03 00:00:00;12;france   
yearly;2019-11-03;2020-11-03 00:00:00;119;US
monthly;2019-11-03;2019-12-03 00:00:00;12;grmany
monthly;2019-11-03;2019-12-03 00:00:00;12;france
yearly;2019-11-03;2020-11-03 00:00:00;119;FR
monthly;2019-11-03;2019-12-03 00:00:00;12;de
monthly;2019-11-03;2019-12-03 00:00:00;12;FR
monthly;2019-11-03;2019-12-03 00:00:00;12;FR
yearly;2019-11-03;2020-11-03 00:00:00;119;US
monthly;2019-11-03;2019-12-03 00:00:00;12;de
monthly;2019-11-03;2019-12-03 00:00:00;12;de
monthly;2019-11-03;2019-12-03 00:00:00;12;de
yearly;2019-11-03;2020-11-03 00:00:00;119;grmany
monthly;2019-11-03;2019-12-03 00:00:00;12;FR
monthly;2019-11-03;2019-12-03 00:00:00;12;us
monthly;2019-11-03;2019-12-03 00:00:00;12;usa
monthly;2019-11-03;2019-12-03 00:00:00;12;FR
monthly;2019-11-03;2019-12-03 00:00:00;12;DE
monthly;2019-11-03;2019-12-03 00:00:00;12;grmany
yearly;2019-11-03;2020-11-03 00:00:00;119;germany
yearly;2019-11-03;2020-11-03 00:00:00;119;usa
yearly;2019-11-03;2020-11-03 00:00:00;119;US
monthly;2019-11-03;2019-12-03 00:00:00;12;US
yearly;2019-11-04;2020-11-04 00:00:00;119;de
yearly;2019-11-04;2020-11-04 00:00:00;119;DE
yearly;2019-11-04;2020-11-04 00:00:00;119;france
yearly;2019-11-04;2020-11-04 00:00:00;119;de
yearly;2019-11-04;2020-11-04 00:00:00;119;france   
monthly;2019-11-04;2019-12-04 00:00:00;12;usa
monthly;2019-11-04;2019-12-04 00:00:00;12;de
yearly;2019-11-04;2020-11-04 00:00:00;119;usa
monthly;2019-11-04;2019-12-04 00:00:00;12;france
monthly;2019-11-04;2019-12-04 00:00:00;12;de
monthly;2019-11-04;2019-12-04 00:00:00;12;germany
monthly;2019-11-04;2019-12-04 00:00:00;12;grmany
monthly;2019-11-04;2019-12-04 00:00:00;12;de
yearly;2019-11-04;2020-11-04 00:00:00;119;france
monthly;2019-11-04;2019-12-04 00:00:00;12;france
yearly;2019-11-04;2020-11-04 00:00:00;119;us
yearly;2019-11-04;2020-11-04 00:00:00;119;grmany
monthly;2019-11-04;2019-12-04 00:00:00;12;france
yearly;2019-11-04;2020-11-04 00:00:00;119;france   
monthly;2019-11-04;2019-12-04 00:00:00;12;france
yearly;2019-11-04;2020-11-04 00:00:00;119;usa
monthly;2019-11-04;2019-12-04 00:00:00;12;usa
yearly;2019-11-04;2020-11-04 00:00:00;119;US
monthly;2019-11-04;2019-12-04 00:00:00;12;grmany
yearly;2019-11-04;2020-11-04 00:00:00;119;grmany
yearly;2019-11-04;2020-11-04 00:00:00;119;grmany
monthly;2019-11-04;2019-12-04 00:00:00;12;usa
monthly;2019-11-04;2019-12-04 00:00:00;12;FR
monthly;2019-11-04;2019-12-04 00:00:00;12;de
monthly;2019-11-04;2019-12-04 00:00:00;12;grmany
monthly;2019-11-04;2019-12-04 00:00:00;12;FR
yearly;2019-11-04;2020-11-04 00:00:00;119;US
yearly;2019-11-04;2020-11-04 00:00:00;119;de
yearly;2019-11-04;2020-11-04 00:00:00;119;france   
monthly;2019-11-04;2019-12-04 00:00:00;12;germany
yearly;2019-11-04;2020-11-04 00:00:00;119;grmany
monthly;2019-11-04;2019-12-04 00:00:00;12;france
monthly;2019-11-04;2019-12-04 00:00:00;12;grmany
yearly;2019-11-04;2020-11-04 00:00:00;119;germany
monthly;2019-11-04;2019-12-04 00:00:00;12;grmany
yearly;2019-11-04;2020-11-04 00:00:00;119;grmany
yearly;2019-11-04;2020-11-04 00:00:00;119;usa
monthly;2019-11-04;2019-12-04 00:00:00;12;usa
yearly;2019-11-04;2020-11-04 00:00:00;119;de
monthly;2019-11-04;2019-12-04 00:00:00;12;DE
yearly;2019-11-04;2020-11-04 00:00:00;119;FR
monthly;2019-11-04;2019-12-04 00:00:00;12;germany
yearly;2019-11-04;2020-11-04 00:00:00;119;us
yearly;2019-11-04;2020-11-04 00:00:00;119;FR
monthly;2019-11-04;2019-12-04 00:00:00;12;US
yearly;2019-11-04;2020-11-04 00:00:00;119;FR
yearly;2019-11-04;2020-11-04 00:00:00;119;france   
monthly;2019-11-04;2019-12-04 00:00:00;12;usa
monthly;2019-11-04;2019-12-04 00:00:00;12;germany
monthly;2019-11-04;2019-12-04 00:00:00;12;us
monthly;2019-11-04;2019-12-04 00:00:00;12;US
yearly;2019-11-04;2020-11-04 00:00:00;119;france
monthly;2019-11-04;2019-12-04 00:00:00;12;grmany
monthly;2019-11-04;2019-12-04 00:00:00;12;grmany
monthly;2019-11-04;2019-12-04 00:00:00;12;us
monthly;2019-11-04;2019-12-04 00:00:00;12;grmany
monthly;2019-11-04;2019-12-04 00:00:00;12;de
monthly;2019-11-04;2019-12-04 00:00:00;12;france   
yearly;2019-11-04;2020-11-04 00:00:00;119;france   
monthly;2019-11-04;2019-12-04 00:00:00;12;france
monthly;2019-11-04;2019-12-04 00:00:00;12;US
monthly;2019-11-04;2019-12-04 00:00:00;12;usa
monthly;2019-11-04;2019-12-04 00:00:00;12;france   
monthly;2019-11-04;2019-12-04 00:00:00;12;france   
yearly;2019-11-05;2020-11-05 00:00:00;119;FR
yearly;2019-11-05;2020-11-05 00:00:00;119;france   
yearly;2019-11-05;2020-11-05 00:00:00;119;FR
monthly;2019-11-05;2019-12-05 00:00:00;12;france
monthly;2019-11-05;2019-12-05 00:00:00;12;germany
yearly;2019-11-05;2020-11-05 00:00:00;119;france
yearly;2019-11-05;2020-11-05 00:00:00;119;FR
monthly;2019-11-05;2019-12-05 00:00:00;12;france
monthly;2019-11-05;2019-12-05 00:00:00;12;grmany
monthly;2019-11-05;2019-12-05 00:00:00;12;us
yearly;2019-11-05;2020-11-05 00:00:00;119;france   
monthly;2019-11-05;2019-12-05 00:00:00;12;US
monthly;2019-11-05;2019-12-05 00:00:00;12;DE
monthly;2019-11-05;2019-12-05 00:00:00;12;germany
monthly;2019-11-05;2019-12-05 00:00:00;12;france   
yearly;2019-11-05;2020-11-05 00:00:00;119;usa
monthly;2019-11-05;2019-12-05 00:00:00;12;de
yearly;2019-11-05;2020-11-05 00:00:00;119;germany
yearly;2019-11-05;2020-11-05 00:00:00;119;us
yearly;2019-11-05;2020-11-05 00:00:00;119;france   
yearly;2019-11-05;2020-11-05 00:00:00;119;grmany
monthly;2019-11-05;2019-12-05 00:00:00;12;us
yearly;2019-11-05;2020-11-05 00:00:00;119;FR
monthly;2019-11-05;2019-12-05 00:00:00;12;grmany
monthly;2019-11-05;2019-12-05 00:00:00;12;usa
yearly;2019-11-05;2020-11-05 00:00:00;119;FR
monthly;2019-11-05;2019-12-05 00:00:00;12;us
monthly;2019-11-05;2019-12-05 00:00:00;12;france
monthly;2019-11-05;2019-12-05 00:00:00;12;grmany
monthly;2019-11-05;2019-12-05 00:00:00;12;grmany
monthly;2019-11-05;2019-12-05 00:00:00;12;us
monthly;2019-11-05;2019-12-05 00:00:00;12;germany
yearly;2019-11-05;2020-11-05 00:00:00;119;grmany
yearly;2019-11-05;2020-11-05 00:00:00;119;US
yearly;2019-11-05;2020-11-05 00:00:00;119;FR
yearly;2019-11-05;2020-11-05 00:00:00;119;de
yearly;2019-11-05;2020-11-05 00:00:00;119;US
monthly;2019-11-05;2019-12-05 00:00:00;12;FR
monthly;2019-11-05;2019-12-05 00:00:00;12;france   
yearly;2019-11-05;2020-11-05 00:00:00;119;us
monthly;2019-11-05;2019-12-05 00:00:00;12;germany
yearly;2019-11-05;2020-11-05 00:00:00;119;france   
monthly;2019-11-05;2019-12-05 00:00:00;12;DE
yearly;2019-11-05;2020-11-05 00:00:00;119;DE
monthly;2019-11-05;2019-12-05 00:00:00;12;france   
monthly;2019-11-05;2019-12-05 00:00:00;12;germany
yearly;2019-11-05;2020-11-05 00:00:00;119;germany
yearly;2019-11-05;2020-11-05 00:00:00;119;germany
yearly;2019-11-05;2020-11-05 00:00:00;119;germany
monthly;2019-11-05;2019-12-05 00:00:00;12;US
yearly;2019-11-05;2020-11-05 00:00:00;119;usa
monthly;2019-11-05;2019-12-05 00:00:00;12;FR
monthly;2019-11-05;2019-12-05 00:00:00;12;usa
monthly;2019-11-05;2019-12-05 00:00:00;12;us
yearly;2019-11-05;2020-11-05 00:00:00;119;de
monthly;2019-11-05;2019-12-05 00:00:00;12;FR
monthly;2019-11-05;2019-12-05 00:00:00;12;us
yearly;2019-11-05;2020-11-05 00:00:00;119;germany
monthly;2019-11-06;2019-12-06 00:00:00;12;germany
yearly;2019-11-06;2020-11-06 00:00:00;119;DE
monthly;2019-11-06;2019-12-06 00:00:00;12;US
yearly;2019-11-06;2020-11-06 00:00:00;119;usa
yearly;2019-11-06;2020-11-06 00:00:00;119;DE
monthly;2019-11-06;2019-12-06 00:00:00;12;de
yearly;2019-11-06;2020-11-06 00:00:00;119;france   
monthly;2019-11-06;2019-12-06 00:00:00;12;germany
monthly;2019-11-06;2019-12-06 00:00:00;12;FR
monthly;2019-11-06;2019-12-06 00:00:00;12;US
monthly;2019-11-06;2019-12-06 00:00:00;12;germany
yearly;2019-11-06;2020-11-06 00:00:00;119;france   
monthly;2019-11-06;2019-12-06 00:00:00;12;france
yearly;2019-11-06;2020-11-06 00:00:00;119;FR
yearly;2019-11-06;2020-11-06 00:00:00;119;DE
monthly;2019-11-06;2019-12-06 00:00:00;12;france
monthly;2019-11-06;2019-12-06 00:00:00;12;DE
yearly;2019-11-06;2020-11-06 00:00:00;119;DE
monthly;2019-11-06;2019-12-06 00:00:00;12;germany
yearly;2019-11-06;2020-11-06 00:00:00;119;de
yearly;2019-11-06;2020-11-06 00:00:00;119;FR
monthly;2019-11-06;2019-12-06 00:00:00;12;france
monthly;2019-11-06;2019-12-06 00:00:00;12;US
monthly;2019-11-06;2019-12-06 00:00:00;12;france
yearly;2019-11-06;2020-11-06 00:00:00;119;grmany
monthly;2019-11-06;2019-12-06 00:00:00;12;france   
monthly;2019-11-06;2019-12-06 00:00:00;12;france   
yearly;2019-11-06;2020-11-06 00:00:00;119;germany
monthly;2019-11-06;2019-12-06 00:00:00;12;france   
monthly;2019-11-06;2019-12-06 00:00:00;12;grmany
yearly;2019-11-06;2020-11-06 00:00:00;119;grmany
yearly;2019-11-06;2020-11-06 00:00:00;119;france
yearly;2019-11-06;2020-11-06 00:00:00;119;FR
yearly;2019-11-06;2020-11-06 00:00:00;119;germany
monthly;2019-11-06;2019-12-06 00:00:00;12;grmany
yearly;2019-11-06;2020-11-06 00:00:00;119;FR
yearly;2019-11-06;2020-11-06 00:00:00;119;grmany
monthly;2019-11-06;2019-12-06 00:00:00;12;FR
yearly;2019-11-06;2020-11-06 00:00:00;119;us
yearly;2019-11-06;2020-11-06 00:00:00;119;france
yearly;2019-11-06;2020-11-06 00:00:00;119;france
yearly;2019-11-06;2020-11-06 00:00:00;119;france   
yearly;2019-11-06;2020-11-06 00:00:00;119;US
monthly;2019-11-06;2019-12-06 00:00:00;12;us
monthly;2019-11-06;2019-12-06 00:00:00;12;grmany
monthly;2019-11-06;2019-12-06 00:00:00;12;de
monthly;2019-11-06;2019-12-06 00:00:00;12;grmany
monthly;2019-11-06;2019-12-06 00:00:00;12;france
monthly;2019-11-06;2019-12-06 00:00:00;12;usa
monthly;2019-11-06;2019-12-06 00:00:00;12;grmany
